user_id,transaction_amount,transaction_time,location,merchant,transaction_type,is_fraud
user_0302,1996.7,2024-01-24 11:07:00,Remote,Netflix,purchase,0
user_0259,994.85,2024-03-29 22:06:00,Chicago,Online Service,withdrawal,0
user_0123,770.75,2024-10-10 02:48:00,Los Angeles,Netflix,purchase,0
user_0137,672.35,2024-08-07 16:44:00,Chicago,Starbucks,withdrawal,0
user_0709,1038.57,2024-11-27 18:26:00,Phoenix,Walmart,withdrawal,0
user_0921,1746.1,2024-07-06 14:23:00,Phoenix,Shell,purchase,0
user_0703,968.52,2024-07-19 05:45:00,Houston,Local Store,transfer,0
user_0930,876.52,2024-02-17 20:40:00,Houston,Local Store,purchase,0
user_0827,267.04,2024-02-16 15:15:00,New York,Shell,purchase,0
user_0875,93.97,2024-09-10 18:46:00,Chicago,Online Service,withdrawal,0
user_0847,745.56,2024-04-07 20:25:00,New York,Netflix,withdrawal,0
user_0812,1706.91,2024-12-05 15:06:00,Houston,Amazon,withdrawal,0
user_0532,1067.18,2024-10-09 23:45:00,Chicago,Shell,transfer,0
user_0916,109.25,2024-10-01 19:55:00,Remote,Starbucks,purchase,0
user_0081,294.21,2024-06-22 05:10:00,Los Angeles,Netflix,purchase,0
user_0856,1894.34,2024-07-30 19:55:00,New York,Netflix,purchase,0
user_0628,454.51,2024-03-30 19:50:00,Remote,Online Service,purchase,0
user_0572,458.68,2024-07-13 20:58:00,New York,Online Service,withdrawal,0
user_0609,168.04,2024-05-25 04:53:00,Los Angeles,Starbucks,withdrawal,0
user_0513,1330.05,2024-03-18 13:12:00,Los Angeles,Amazon,withdrawal,0
user_0434,1303.69,2024-03-05 18:29:00,Houston,Online Service,withdrawal,0
user_0649,1956.23,2024-05-12 10:26:00,New York,Online Service,purchase,0
user_0382,1518.06,2024-10-21 13:09:00,Phoenix,Online Service,withdrawal,0
user_0781,481.4,2024-07-20 05:28:00,Los Angeles,Shell,withdrawal,0
user_0065,135.08,2024-07-10 11:09:00,Chicago,Shell,purchase,0
user_0226,215.42,2024-05-04 17:55:00,New York,Walmart,withdrawal,0
user_0708,1929.13,2024-05-05 03:51:00,Houston,Shell,purchase,0
user_0596,628.14,2024-10-14 22:00:00,Remote,Amazon,withdrawal,0
user_0453,1587.56,2024-11-27 21:58:00,Chicago,Netflix,transfer,0
user_0874,1967.13,2024-09-15 01:36:00,Houston,Starbucks,transfer,0
user_0612,1466.61,2024-07-12 21:35:00,Chicago,Netflix,withdrawal,0
user_0757,1714.46,2024-08-26 01:49:00,New York,Online Service,purchase,0
user_0532,1451.75,2024-02-09 05:21:00,Houston,Shell,withdrawal,0
user_0570,328.66,2024-10-05 15:00:00,New York,Walmart,purchase,0
user_0915,1781.06,2024-06-30 14:21:00,Remote,Netflix,transfer,0
user_0476,596.5,2024-03-07 10:25:00,Remote,Walmart,purchase,0
user_0942,1305.08,2024-10-13 04:24:00,Phoenix,Amazon,withdrawal,0
user_0475,1053.24,2024-10-25 03:32:00,Houston,Amazon,withdrawal,0
user_0674,288.23,2024-05-02 08:08:00,Chicago,Online Service,withdrawal,0
user_0952,873.83,2024-10-29 03:11:00,Remote,Starbucks,purchase,0
user_0861,1958.31,2024-11-20 21:54:00,New York,Shell,purchase,0
user_0065,633.26,2024-07-01 03:39:00,Remote,Starbucks,purchase,0
user_0854,158.77,2024-05-23 08:02:00,Houston,Amazon,purchase,0
user_0142,429.23,2024-11-03 20:36:00,Remote,Shell,withdrawal,0
user_0400,1533.3,2024-12-15 18:10:00,Houston,Netflix,transfer,0
user_0736,1749.08,2024-11-26 21:53:00,Remote,Local Store,withdrawal,0
user_0839,262.05,2024-11-18 20:14:00,Remote,Walmart,purchase,0
user_0855,59.21,2024-01-24 23:18:00,Remote,Starbucks,transfer,0
user_0898,1509.15,2024-11-10 12:11:00,Houston,Netflix,transfer,0
user_0072,612.98,2024-05-26 00:54:00,New York,Shell,transfer,0
user_0397,4410.12,2024-10-22 01:11:00,New York,Local Store,purchase,1
user_0202,153.11,2024-04-08 19:52:00,Chicago,Local Store,withdrawal,0
user_0067,1755.09,2024-07-11 08:33:00,New York,Netflix,withdrawal,0
user_0631,374.73,2024-11-29 06:46:00,Phoenix,Local Store,purchase,0
user_0267,1167.7,2024-08-15 05:51:00,Remote,Amazon,purchase,0
user_0324,508.35,2024-02-01 04:20:00,Chicago,Shell,purchase,0
user_0200,1819.71,2024-02-02 05:23:00,Chicago,Starbucks,withdrawal,0
user_0064,55.16,2024-12-07 13:42:00,Houston,Local Store,withdrawal,0
user_0872,684.93,2024-03-29 17:55:00,Phoenix,Local Store,purchase,0
user_0787,1578.66,2024-10-30 04:11:00,Houston,Shell,withdrawal,0
user_0578,1306.19,2024-09-30 04:49:00,Los Angeles,Walmart,transfer,0
user_0583,1270.04,2024-04-19 10:24:00,Phoenix,Shell,withdrawal,0
user_0647,481.52,2024-10-16 17:36:00,New York,Netflix,purchase,0
user_0423,942.14,2024-05-20 13:36:00,Phoenix,Netflix,withdrawal,0
user_0880,442.04,2024-10-26 01:14:00,Houston,Shell,purchase,0
user_0340,879.88,2024-01-12 20:47:00,Remote,Amazon,transfer,0
user_0232,797.05,2024-09-29 17:20:00,Phoenix,Walmart,transfer,0
user_0040,64.19,2024-11-25 01:46:00,Remote,Walmart,transfer,0
user_0557,334.58,2024-05-12 22:20:00,Phoenix,Netflix,purchase,0
user_0300,1438.27,2024-10-26 00:39:00,New York,Walmart,withdrawal,0
user_0430,123.75,2024-04-16 10:22:00,Houston,Amazon,withdrawal,0
user_0989,1601.71,2024-07-18 09:39:00,Los Angeles,Netflix,transfer,0
user_0935,1503.6,2024-10-30 21:45:00,Chicago,Online Service,purchase,0
user_0958,1293.96,2024-11-06 06:25:00,Russia,Walmart,purchase,1
user_0376,312.87,2024-10-13 15:15:00,Remote,Walmart,purchase,0
user_0677,1658.89,2024-06-04 23:25:00,Los Angeles,Starbucks,purchase,0
user_0418,900.46,2024-06-02 10:52:00,Los Angeles,Netflix,purchase,0
user_0126,689.62,2024-08-05 04:07:00,New York,Local Store,purchase,0
user_0657,810.78,2024-06-09 18:16:00,Phoenix,Local Store,withdrawal,0
user_0363,1597.77,2024-08-07 18:16:00,Chicago,Amazon,transfer,0
user_0611,788.98,2024-05-02 18:46:00,Los Angeles,Shell,purchase,0
user_0420,1780.74,2024-11-27 18:22:00,Houston,Walmart,purchase,0
user_0913,1275.62,2024-03-24 11:54:00,Chicago,Local Store,transfer,0
user_0805,1695.04,2024-08-25 01:43:00,Los Angeles,Shell,withdrawal,0
user_0387,338.88,2024-10-29 12:33:00,Phoenix,Local Store,transfer,0
user_0556,771.49,2024-10-25 22:02:00,Chicago,Amazon,transfer,0
user_0826,298.39,2024-06-22 16:20:00,Remote,Amazon,purchase,0
user_0548,1912.06,2024-01-06 13:56:00,Chicago,Online Service,withdrawal,0
user_0200,1968.11,2024-08-12 18:20:00,Chicago,Online Service,withdrawal,0
user_0108,1941.63,2024-10-29 09:57:00,Houston,Netflix,purchase,0
user_0908,1085.7,2024-08-30 08:20:00,Chicago,Online Service,transfer,0
user_0353,522.37,2024-05-10 12:34:00,Los Angeles,Starbucks,purchase,0
user_0532,1933.0,2024-09-30 07:34:00,Houston,Walmart,purchase,0
user_0279,1999.43,2024-02-10 14:38:00,Los Angeles,Walmart,transfer,0
user_0098,1761.23,2024-12-08 19:51:00,Remote,Starbucks,withdrawal,0
user_0998,793.3,2024-02-25 19:48:00,New York,Netflix,withdrawal,0
user_0063,1188.06,2024-10-13 16:11:00,Remote,Netflix,withdrawal,0
user_0475,120.19,2024-09-30 21:43:00,Houston,Starbucks,withdrawal,0
user_0581,301.85,2024-03-27 20:34:00,Los Angeles,Shell,withdrawal,0
user_0761,985.38,2024-10-19 13:20:00,Remote,Online Service,transfer,0
user_0703,987.19,2024-10-21 04:02:00,Phoenix,Local Store,transfer,0
user_0946,1206.22,2024-10-19 18:54:00,Houston,Online Service,purchase,0
user_0510,222.98,2024-07-02 16:48:00,New York,Starbucks,transfer,0
user_0322,899.4,2024-10-17 18:54:00,Remote,Netflix,transfer,0
user_0113,956.3,2024-04-05 01:57:00,Chicago,Walmart,withdrawal,0
user_0319,602.29,2024-08-05 13:35:00,Houston,Amazon,purchase,0
user_0695,1059.51,2024-08-09 08:46:00,Chicago,Walmart,withdrawal,0
user_0112,184.18,2024-12-24 18:37:00,Chicago,Starbucks,purchase,0
user_0910,289.99,2024-01-30 16:07:00,Phoenix,Shell,purchase,0
user_0675,1401.57,2024-08-23 13:28:00,Los Angeles,Local Store,withdrawal,0
user_0413,53.87,2024-06-22 04:55:00,Chicago,Local Store,purchase,0
user_0289,17.15,2024-11-27 10:26:00,Chicago,Local Store,withdrawal,0
user_0374,1684.94,2024-05-10 09:31:00,Remote,Shell,withdrawal,0
user_0012,1335.37,2024-12-22 11:13:00,Chicago,Online Service,withdrawal,0
user_0566,1812.69,2024-01-17 12:22:00,Phoenix,Online Service,purchase,0
user_0669,1958.07,2024-03-25 21:38:00,Phoenix,Walmart,purchase,0
user_0030,1777.87,2024-09-23 17:13:00,Los Angeles,Shell,withdrawal,0
user_0159,1054.93,2024-04-23 04:33:00,Houston,Local Store,purchase,0
user_0021,1128.76,2024-08-28 12:51:00,Phoenix,Walmart,transfer,0
user_0011,995.91,2024-10-08 13:33:00,Los Angeles,Amazon,withdrawal,0
user_0872,1498.55,2024-08-10 17:52:00,Los Angeles,Netflix,withdrawal,0
user_0725,1415.42,2024-02-13 10:31:00,Los Angeles,Starbucks,withdrawal,0
user_0888,170.02,2024-09-12 17:46:00,New York,Starbucks,transfer,0
user_0922,1733.76,2024-04-04 21:23:00,Houston,Amazon,transfer,0
user_0082,1820.34,2024-12-26 06:07:00,Houston,Walmart,purchase,0
user_0470,990.16,2024-02-01 02:00:00,Los Angeles,Online Service,transfer,0
user_0234,1334.44,2024-12-21 05:11:00,Houston,Walmart,purchase,0
user_0792,599.61,2024-07-12 07:15:00,Chicago,Walmart,purchase,0
user_0100,999.65,2024-11-25 03:18:00,Houston,Starbucks,transfer,0
user_0657,1270.68,2024-03-26 11:46:00,Houston,Starbucks,transfer,0
user_0209,1106.38,2024-03-18 13:55:00,Los Angeles,Starbucks,purchase,0
user_0821,1760.91,2024-10-19 08:03:00,Phoenix,Online Service,purchase,0
user_0904,277.52,2024-03-25 19:18:00,Houston,Amazon,transfer,0
user_0939,793.29,2024-08-03 02:15:00,Remote,Local Store,purchase,0
user_0251,90.8,2024-12-19 18:52:00,New York,Starbucks,withdrawal,0
user_0564,538.85,2024-04-02 11:32:00,Los Angeles,Local Store,purchase,0
user_0791,1677.34,2024-10-27 16:35:00,Remote,Amazon,transfer,0
user_0110,663.83,2024-06-28 00:43:00,Remote,Shell,purchase,0
user_0739,88.11,2024-06-04 04:21:00,New York,Shell,transfer,0
user_0686,443.51,2024-07-03 17:30:00,Remote,Netflix,withdrawal,0
user_0733,738.63,2024-10-20 23:32:00,Remote,Online Service,purchase,0
user_0054,1038.33,2024-02-12 12:40:00,Remote,Shell,transfer,0
user_0972,1948.52,2024-05-08 05:06:00,New York,Walmart,purchase,0
user_0503,918.7,2024-06-16 06:13:00,Chicago,Shell,transfer,0
user_0156,496.97,2024-02-06 09:48:00,Houston,Online Service,withdrawal,0
user_0103,1885.74,2024-04-09 07:00:00,Houston,Amazon,transfer,0
user_0539,1554.97,2024-04-27 17:30:00,Los Angeles,Shell,transfer,0
user_0025,1695.15,2024-12-06 20:34:00,Chicago,Netflix,purchase,0
user_0067,779.39,2024-06-22 02:03:00,Chicago,Walmart,purchase,0
user_0563,677.99,2024-02-22 09:31:00,New York,Online Service,transfer,0
user_0241,1381.74,2024-03-27 18:12:00,Houston,Shell,purchase,0
user_0565,834.21,2024-12-20 01:30:00,Los Angeles,Online Service,purchase,0
user_0557,157.1,2024-05-16 00:37:00,Remote,Local Store,withdrawal,0
user_0713,364.71,2024-10-30 19:10:00,Remote,Walmart,withdrawal,0
user_0519,422.33,2024-04-07 03:23:00,New York,Starbucks,transfer,0
user_0522,786.76,2024-01-20 16:08:00,Houston,Walmart,transfer,0
user_0331,522.79,2024-06-13 06:42:00,Remote,Local Store,withdrawal,0
user_0259,1659.64,2024-06-29 17:00:00,Los Angeles,Starbucks,transfer,0
user_0847,1954.73,2024-05-30 03:24:00,Los Angeles,Local Store,transfer,0
user_0426,1334.87,2024-10-31 11:38:00,Houston,Amazon,withdrawal,0
user_0043,29.15,2024-01-16 16:41:00,Houston,Netflix,withdrawal,0
user_0980,448.04,2024-04-14 22:14:00,Chicago,Local Store,purchase,0
user_0348,964.38,2024-08-28 02:20:00,Phoenix,Amazon,purchase,0
user_0246,1839.46,2024-09-28 06:42:00,New York,Starbucks,purchase,0
user_0834,787.95,2024-12-07 18:28:00,Remote,Walmart,transfer,0
user_0602,554.72,2024-02-01 18:20:00,Houston,Netflix,purchase,0
user_0323,1695.31,2024-03-19 02:52:00,Houston,Shell,transfer,0
user_0714,1504.79,2024-03-04 10:08:00,New York,Local Store,withdrawal,0
user_0936,1901.17,2024-08-24 13:56:00,Chicago,Walmart,purchase,0
user_0281,1680.12,2024-02-16 07:08:00,Houston,Online Service,transfer,0
user_0153,1785.65,2024-02-12 22:44:00,Remote,Shell,transfer,0
user_0398,1091.29,2024-12-09 13:00:00,Phoenix,Starbucks,transfer,0
user_0557,418.12,2024-12-04 03:04:00,Chicago,Shell,withdrawal,0
user_0420,922.7,2024-09-02 14:06:00,Chicago,Online Service,purchase,0
user_0988,1543.39,2024-11-23 02:17:00,Houston,Walmart,withdrawal,0
user_0470,95.58,2024-10-30 13:00:00,Phoenix,Online Service,withdrawal,0
user_0680,5.02,2024-07-03 16:56:00,Houston,Local Store,withdrawal,0
user_0649,405.12,2024-08-29 03:00:00,Phoenix,Shell,transfer,0
user_0341,1460.04,2024-05-25 00:59:00,Houston,Local Store,transfer,0
user_0750,834.81,2024-04-16 14:04:00,Los Angeles,Amazon,withdrawal,0
user_0536,509.36,2024-12-01 01:28:00,Remote,Walmart,transfer,0
user_0550,444.87,2024-04-04 14:13:00,Phoenix,Local Store,purchase,0
user_0271,161.52,2024-07-07 23:58:00,Los Angeles,Amazon,transfer,0
user_0253,1169.63,2024-08-06 18:18:00,Los Angeles,Local Store,purchase,0
user_0559,596.64,2024-07-23 21:44:00,Chicago,Netflix,purchase,0
user_0832,1418.44,2024-01-24 12:32:00,New York,Online Service,withdrawal,0
user_0095,200.98,2024-06-02 00:37:00,New York,Online Service,transfer,0
user_0508,1724.07,2024-10-13 20:49:00,Chicago,Starbucks,purchase,0
user_0581,674.54,2024-01-30 08:51:00,Phoenix,Walmart,purchase,0
user_0075,1343.76,2024-03-05 01:48:00,New York,Starbucks,transfer,0
user_0099,1573.48,2024-07-24 14:23:00,Houston,Amazon,purchase,0
user_0883,253.14,2024-09-14 23:53:00,New York,Local Store,withdrawal,0
user_0899,1120.17,2024-11-28 00:28:00,Chicago,Local Store,purchase,0
user_0167,108.08,2024-09-15 08:47:00,Remote,Netflix,withdrawal,0
user_0715,457.32,2024-07-02 01:45:00,New York,Shell,transfer,0
user_0150,636.52,2024-01-14 12:37:00,Chicago,Starbucks,purchase,0
user_0205,1251.62,2024-10-08 07:45:00,Chicago,Walmart,withdrawal,0
user_0839,108.41,2024-04-01 02:24:00,Houston,Local Store,purchase,0
user_0282,826.25,2024-07-14 14:56:00,Phoenix,Starbucks,withdrawal,0
user_0887,1568.6,2024-12-05 10:05:00,Los Angeles,Starbucks,transfer,0
user_0890,117.89,2024-10-05 12:22:00,Houston,Starbucks,purchase,0
user_0390,1266.4,2024-02-22 06:37:00,Chicago,Local Store,purchase,0
user_0028,9816.83,2024-11-25 02:38:00,Los Angeles,Starbucks,purchase,1
user_0321,1941.5,2024-03-07 08:36:00,Houston,Local Store,purchase,0
user_0473,1166.46,2024-10-09 23:12:00,Chicago,Starbucks,transfer,0
user_0777,1036.0,2024-09-11 05:21:00,Houston,Amazon,withdrawal,0
user_0938,1192.74,2024-01-22 11:49:00,Houston,Walmart,purchase,0
user_0107,918.75,2024-06-12 20:10:00,Unknown IP,Local Store,purchase,1
user_0777,904.12,2024-06-30 13:25:00,New York,Walmart,transfer,0
user_0412,352.29,2024-11-24 12:08:00,Los Angeles,Netflix,transfer,0
user_0946,1766.57,2024-09-08 04:39:00,Remote,Shell,withdrawal,0
user_0283,1256.84,2024-12-10 09:16:00,Houston,Online Service,purchase,0
user_0082,1915.37,2024-11-22 16:35:00,New York,Netflix,withdrawal,0
user_0799,433.26,2024-09-14 21:04:00,Los Angeles,Amazon,transfer,0
user_0418,1780.66,2024-08-05 03:00:00,New York,Shell,transfer,0
user_0604,1027.89,2024-03-03 12:09:00,Chicago,Shell,purchase,0
user_0040,487.83,2024-09-04 05:27:00,New York,Netflix,transfer,0
user_0435,32.42,2024-09-11 06:22:00,New York,Starbucks,withdrawal,0
user_0943,1822.78,2024-07-20 04:50:00,Remote,Amazon,purchase,0
user_0337,747.54,2024-03-21 16:54:00,Los Angeles,Amazon,withdrawal,0
user_0163,1865.76,2024-07-11 09:48:00,Remote,Walmart,withdrawal,0
user_0887,1975.38,2024-10-23 07:14:00,Remote,Amazon,purchase,0
user_0389,1600.44,2024-11-26 03:50:00,New York,Shell,purchase,0
user_0648,74.84,2024-02-29 03:38:00,Phoenix,Amazon,purchase,0
user_0122,1412.39,2024-11-27 08:57:00,Houston,Amazon,transfer,0
user_0091,841.68,2024-08-26 23:26:00,Remote,Walmart,withdrawal,0
user_0771,1182.51,2024-03-11 19:08:00,Chicago,Local Store,transfer,0
user_0002,822.29,2024-09-13 02:00:00,New York,Local Store,withdrawal,0
user_0924,145.63,2024-10-24 17:45:00,Houston,Netflix,withdrawal,0
user_0620,1653.84,2024-08-27 11:46:00,Houston,Netflix,purchase,0
user_0443,889.4,2024-10-22 20:44:00,Los Angeles,Shell,purchase,0
user_0813,1828.01,2024-09-02 17:07:00,Remote,Amazon,purchase,0
user_0806,467.41,2024-01-17 06:08:00,Phoenix,Netflix,purchase,0
user_0108,1008.75,2024-02-15 23:17:00,New York,Local Store,purchase,0
user_0464,692.84,2024-07-12 09:06:00,Remote,Starbucks,transfer,0
user_0284,921.08,2024-06-10 03:56:00,Remote,Shell,transfer,0
user_0044,334.74,2024-04-26 08:07:00,Phoenix,Amazon,purchase,0
user_0017,597.09,2024-11-23 15:17:00,New York,Local Store,purchase,0
user_0415,1782.26,2024-08-31 21:01:00,Los Angeles,Amazon,transfer,0
user_0931,241.24,2024-09-15 12:11:00,Chicago,Local Store,transfer,0
user_0757,538.86,2024-08-01 06:06:00,Remote,Shell,transfer,0
user_0174,1508.96,2024-03-10 19:46:00,Los Angeles,Online Service,withdrawal,0
user_0945,658.47,2024-06-11 05:32:00,Remote,Starbucks,withdrawal,0
user_0238,235.21,2024-10-20 03:32:00,Phoenix,Netflix,transfer,0
user_0281,1027.01,2024-03-24 09:16:00,Phoenix,Amazon,purchase,0
user_0313,1018.07,2024-09-02 04:36:00,New York,Starbucks,withdrawal,0
user_0536,1348.13,2024-12-29 01:00:00,Phoenix,Walmart,withdrawal,0
user_0024,1463.98,2024-01-30 04:56:00,New York,Netflix,purchase,0
user_0424,972.76,2024-11-19 06:45:00,New York,Online Service,withdrawal,0
user_0658,1710.67,2024-01-04 11:14:00,Chicago,Netflix,withdrawal,0
user_0231,35.94,2024-12-24 15:59:00,Los Angeles,Local Store,withdrawal,0
user_0184,1487.45,2024-03-23 00:14:00,Houston,Shell,purchase,0
user_0081,754.06,2024-11-05 00:12:00,Remote,Online Service,purchase,0
user_0732,895.54,2024-02-01 07:35:00,Chicago,Online Service,withdrawal,0
user_0571,1446.86,2024-09-29 16:30:00,Chicago,Walmart,withdrawal,0
user_0061,1685.44,2024-06-01 23:23:00,Los Angeles,Netflix,transfer,0
user_0931,1534.2,2024-08-17 22:39:00,Phoenix,Local Store,transfer,0
user_0499,284.95,2024-02-14 10:12:00,Chicago,Shell,purchase,0
user_0091,393.98,2024-03-26 11:39:00,Remote,Netflix,withdrawal,0
user_0726,1212.8,2024-06-20 22:12:00,Los Angeles,Shell,withdrawal,0
user_0469,1517.74,2024-02-28 21:31:00,Los Angeles,Netflix,purchase,0
user_0527,408.5,2024-11-12 11:38:00,New York,Netflix,transfer,0
user_0733,1816.14,2024-07-16 05:03:00,New York,Amazon,withdrawal,0
user_0370,1644.55,2024-09-16 07:13:00,Remote,Starbucks,withdrawal,0
user_0238,1275.34,2024-05-25 20:48:00,Remote,Netflix,purchase,0
user_0780,1311.14,2024-04-20 03:18:00,Remote,Amazon,transfer,0
user_0206,1557.16,2024-11-21 12:38:00,Remote,Shell,withdrawal,0
user_0203,305.46,2024-06-12 22:54:00,Remote,Local Store,purchase,0
user_0674,1649.53,2024-10-23 07:13:00,Remote,Starbucks,withdrawal,0
user_0743,1473.78,2024-07-09 15:35:00,Phoenix,Local Store,withdrawal,0
user_0330,1626.36,2024-05-31 09:00:00,Remote,Walmart,transfer,0
user_0090,1614.3,2024-12-03 09:13:00,Chicago,Netflix,transfer,0
user_0654,611.54,2024-11-22 00:10:00,Chicago,Netflix,transfer,0
user_0925,628.99,2024-05-16 21:39:00,Russia,Walmart,withdrawal,1
user_0355,82.68,2024-11-01 05:03:00,Phoenix,Netflix,purchase,0
user_0536,143.31,2024-10-05 18:26:00,Chicago,Amazon,withdrawal,0
user_0664,461.61,2024-01-08 16:54:00,Chicago,Local Store,withdrawal,0
user_0708,1267.98,2024-05-20 00:04:00,Chicago,Netflix,withdrawal,0
user_0112,925.03,2024-10-17 20:29:00,Chicago,Walmart,purchase,0
user_0566,1727.96,2024-05-04 01:26:00,Chicago,Netflix,purchase,0
user_0570,1395.79,2024-01-01 15:17:00,Chicago,Starbucks,transfer,0
user_0654,412.31,2024-11-12 00:21:00,Remote,Amazon,transfer,0
user_0429,343.61,2024-10-30 22:11:00,Los Angeles,Starbucks,transfer,0
user_0206,1677.12,2024-08-16 08:21:00,Houston,Local Store,withdrawal,0
user_0183,1907.3,2024-03-12 02:52:00,Phoenix,Amazon,purchase,0
user_0833,1843.01,2024-09-14 02:50:00,Houston,Walmart,withdrawal,0
user_0028,849.55,2024-10-03 13:17:00,New York,Shell,transfer,0
user_0829,1195.57,2024-11-26 15:11:00,Phoenix,Walmart,transfer,0
user_0154,1476.17,2024-07-03 08:31:00,New York,Walmart,transfer,0
user_0233,1383.97,2024-02-06 10:06:00,New York,Online Service,transfer,0
user_0365,673.88,2024-12-29 21:26:00,Phoenix,Online Service,purchase,0
user_0809,1876.24,2024-12-21 21:33:00,Chicago,Amazon,withdrawal,0
user_0569,462.58,2024-12-03 06:11:00,Los Angeles,Local Store,withdrawal,0
user_0782,298.81,2024-02-15 05:49:00,New York,Shell,transfer,0
user_0109,1263.01,2024-09-07 21:49:00,Houston,Amazon,transfer,0
user_0419,1349.62,2024-07-12 09:35:00,Houston,Netflix,withdrawal,0
user_0222,1554.72,2024-07-09 16:37:00,Remote,Amazon,transfer,0
user_0987,1236.35,2024-04-24 16:09:00,Remote,Walmart,withdrawal,0
user_0064,921.87,2024-07-18 19:10:00,Los Angeles,Starbucks,transfer,0
user_0183,730.8,2024-06-04 13:41:00,Phoenix,Starbucks,withdrawal,0
user_0935,1330.08,2024-03-22 03:21:00,Phoenix,Starbucks,purchase,0
user_0217,394.36,2024-05-26 15:04:00,Houston,Shell,withdrawal,0
user_0326,238.44,2024-07-17 09:53:00,Houston,Walmart,purchase,0
user_0487,396.86,2024-03-26 22:08:00,New York,Netflix,withdrawal,0
user_0187,981.8,2024-09-26 14:27:00,Houston,Online Service,purchase,0
user_0186,286.74,2024-08-16 13:25:00,Houston,Netflix,withdrawal,0
user_0642,369.76,2024-03-22 13:53:00,Remote,Netflix,withdrawal,0
user_0071,745.48,2024-04-18 22:37:00,Chicago,Amazon,transfer,0
user_0075,1115.79,2024-03-24 09:02:00,Phoenix,Local Store,purchase,0
user_0286,440.32,2024-05-24 04:09:00,Houston,Online Service,transfer,0
user_0524,1248.84,2024-12-07 01:21:00,New York,Shell,purchase,0
user_0931,919.36,2024-05-06 13:00:00,New York,Amazon,withdrawal,0
user_0278,586.46,2024-03-04 19:51:00,Chicago,Amazon,transfer,0
user_0934,17.84,2024-06-14 02:03:00,New York,Netflix,transfer,0
