user_id,month,transactions_per_month,logins_per_month,feature_usage_score,is_churned
user_0058,2024-01,9,15,1.0,0
user_0058,2024-01,12,15,1.01,0
user_0058,2024-03,11,15,0.93,0
user_0058,2024-03,9,17,0.92,0
user_0058,2024-04,13,15,0.93,0
user_0058,2024-05,11,15,0.97,0
user_0058,2024-06,12,14,0.87,0
user_0058,2024-07,12,14,1.0,0
user_0058,2024-08,13,13,0.94,0
user_0058,2024-09,11,15,0.98,0
user_0058,2024-10,10,13,0.91,0
user_0058,2024-11,13,16,0.92,0
user_0059,2024-01,15,12,0.89,0
user_0059,2024-01,20,10,0.9,0
user_0059,2024-03,15,9,0.91,0
user_0059,2024-03,18,8,0.83,0
user_0059,2024-04,20,9,0.86,0
user_0059,2024-05,18,10,0.87,0
user_0059,2024-06,20,9,0.97,0
user_0059,2024-07,16,10,0.89,0
user_0059,2024-08,20,10,0.91,0
user_0059,2024-09,20,10,0.9,0
user_0059,2024-10,14,9,0.84,0
user_0059,2024-11,14,11,0.84,0
user_0060,2024-01,30,18,0.32,0
user_0060,2024-01,26,17,0.32,0
user_0060,2024-03,27,15,0.35,0
user_0060,2024-03,23,14,0.35,0
user_0060,2024-04,28,16,0.32,0
user_0060,2024-05,26,13,0.31,0
user_0060,2024-06,26,14,0.35,0
user_0060,2024-07,28,14,0.33,0
user_0060,2024-08,30,15,0.32,0
user_0060,2024-09,29,17,0.32,0
user_0060,2024-10,29,15,0.31,0
user_0060,2024-11,24,17,0.3,0
user_0061,2024-01,11,13,0.84,0
user_0061,2024-01,8,15,0.72,0
user_0061,2024-03,9,11,0.7,0
user_0061,2024-03,8,12,0.71,0
user_0061,2024-04,10,14,0.73,0
user_0061,2024-05,10,11,0.71,0
user_0061,2024-06,11,13,0.83,0
user_0061,2024-07,10,14,0.75,0
user_0061,2024-08,10,12,0.71,0
user_0061,2024-09,8,11,0.72,0
user_0061,2024-10,12,11,0.82,0
user_0061,2024-11,10,13,0.78,0
user_0062,2024-01,9,15,0.17,0
user_0062,2024-01,11,20,0.16,0
user_0062,2024-03,12,18,0.15,0
user_0062,2024-03,10,20,0.16,0
user_0062,2024-04,11,14,0.16,0
user_0062,2024-05,10,20,0.17,0
user_0062,2024-06,0,0,0.01,1
user_0062,2024-07,0,1,0.0,1
user_0062,2024-08,0,0,0.01,1
user_0062,2024-09,1,1,0.01,1
user_0062,2024-10,0,0,0.01,1
user_0062,2024-11,0,0,0.0,1
user_0063,2024-01,18,22,0.46,0
user_0063,2024-01,17,18,0.49,0
user_0063,2024-03,16,20,0.45,0
user_0063,2024-03,13,24,0.41,0
user_0063,2024-04,17,22,0.46,0
user_0063,2024-05,17,20,0.45,0
user_0063,2024-06,15,19,0.4,0
user_0063,2024-07,14,22,0.47,0
user_0063,2024-08,17,24,0.46,0
user_0063,2024-09,17,25,0.48,0
user_0063,2024-10,14,24,0.43,0
user_0063,2024-11,19,19,0.42,0
user_0064,2024-01,17,12,0.78,0
user_0064,2024-01,19,13,0.76,0
user_0064,2024-03,20,13,0.79,0
user_0064,2024-03,17,13,0.85,0
user_0064,2024-04,19,13,0.76,0
user_0064,2024-05,15,15,0.77,0
user_0064,2024-06,19,14,0.8,0
user_0064,2024-07,15,11,0.81,0
user_0064,2024-08,18,11,0.87,0
user_0064,2024-09,15,13,0.84,0
user_0064,2024-10,19,12,0.75,0
user_0064,2024-11,16,11,0.75,0
user_0065,2024-01,26,15,0.84,0
user_0065,2024-01,29,15,0.86,0
user_0065,2024-03,27,13,0.83,0
user_0065,2024-03,24,18,0.87,0
user_0065,2024-04,27,17,0.8,0
user_0065,2024-05,22,17,0.92,0
user_0065,2024-06,22,13,0.83,0
user_0065,2024-07,22,18,0.88,0
user_0065,2024-08,28,14,0.89,0
user_0065,2024-09,30,13,0.8,0
user_0065,2024-10,25,16,0.8,0
user_0065,2024-11,26,14,0.84,0
user_0066,2024-01,31,46,0.48,0
user_0066,2024-01,24,56,0.47,0
user_0066,2024-03,26,50,0.42,0
user_0066,2024-03,31,58,0.46,0
user_0066,2024-04,33,50,0.48,0
user_0066,2024-05,33,59,0.48,0
user_0066,2024-06,26,68,0.52,0
user_0066,2024-07,23,53,0.51,0
user_0066,2024-08,31,57,0.51,0
user_0066,2024-09,27,66,0.49,0
user_0066,2024-10,29,50,0.46,0
user_0066,2024-11,24,55,0.5,0
user_0067,2024-01,9,42,0.54,0
user_0067,2024-01,11,42,0.47,0
user_0067,2024-03,11,58,0.47,0
user_0067,2024-03,10,43,0.51,0
user_0067,2024-04,9,42,0.49,0
user_0067,2024-05,10,57,0.52,0
user_0067,2024-06,9,55,0.53,0
user_0067,2024-07,10,54,0.47,0
user_0067,2024-08,12,58,0.51,0
user_0067,2024-09,11,41,0.53,0
user_0067,2024-10,10,48,0.48,0
user_0067,2024-11,8,58,0.47,0
user_0068,2024-01,14,21,0.99,0
user_0068,2024-01,14,25,1.01,0
user_0068,2024-03,12,23,0.92,0
user_0068,2024-03,14,25,1.02,0
user_0068,2024-04,15,24,0.94,0
user_0068,2024-05,11,21,0.93,0
user_0068,2024-06,11,25,1.06,0
user_0068,2024-07,11,21,0.97,0
user_0068,2024-08,14,19,0.92,0
user_0068,2024-09,15,21,0.92,0
user_0068,2024-10,13,20,1.02,0
user_0068,2024-11,14,22,0.91,0
user_0069,2024-01,24,49,0.88,0
user_0069,2024-01,22,45,0.84,0
user_0069,2024-03,23,58,0.81,0
user_0069,2024-03,26,61,0.81,0
user_0069,2024-04,19,55,0.78,0
user_0069,2024-05,26,57,0.83,0
user_0069,2024-06,20,53,0.88,0
user_0069,2024-07,20,47,0.8,0
user_0069,2024-08,21,45,0.79,0
user_0069,2024-09,24,59,0.88,0
user_0069,2024-10,27,59,0.81,0
user_0069,2024-11,20,43,0.82,0
user_0070,2024-01,20,25,0.29,0
user_0070,2024-01,19,33,0.31,0
user_0070,2024-03,17,34,0.32,0
user_0070,2024-03,17,24,0.31,0
user_0070,2024-04,19,26,0.3,0
user_0070,2024-05,21,24,0.31,0
user_0070,2024-06,17,24,0.28,0
user_0070,2024-07,15,29,0.31,0
user_0070,2024-08,17,34,0.31,0
user_0070,2024-09,20,27,0.28,0
user_0070,2024-10,19,35,0.31,0
user_0070,2024-11,17,25,0.29,0
user_0071,2024-01,22,26,1.01,0
user_0071,2024-01,21,28,0.94,0
user_0071,2024-03,23,29,0.97,0
user_0071,2024-03,22,29,0.96,0
user_0071,2024-04,20,34,0.98,0
user_0071,2024-05,21,35,1.01,0
user_0071,2024-06,21,26,0.91,0
user_0071,2024-07,21,35,1.0,0
user_0071,2024-08,24,34,1.0,0
user_0071,2024-09,24,33,0.93,0
user_0071,2024-10,21,26,0.94,0
user_0071,2024-11,27,26,0.98,0
user_0072,2024-01,23,50,0.77,0
user_0072,2024-01,23,64,0.9,0
user_0072,2024-03,17,46,0.87,0
user_0072,2024-03,19,53,0.74,0
user_0072,2024-04,21,55,0.86,0
user_0072,2024-05,18,56,0.75,0
user_0072,2024-06,22,52,0.82,0
user_0072,2024-07,18,58,0.85,0
user_0072,2024-08,20,45,0.78,0
user_0072,2024-09,20,49,0.89,0
user_0072,2024-10,20,51,0.8,0
user_0072,2024-11,19,62,0.82,0
user_0073,2024-01,15,31,0.76,0
user_0073,2024-01,15,26,0.71,0
user_0073,2024-03,15,26,0.72,0
user_0073,2024-03,15,26,0.7,0
user_0073,2024-04,13,26,0.78,0
user_0073,2024-05,16,23,0.69,0
user_0073,2024-06,18,31,0.75,0
user_0073,2024-07,18,30,0.66,0
user_0073,2024-08,17,26,0.78,0
user_0073,2024-09,17,30,0.71,0
user_0073,2024-10,17,25,0.76,0
user_0073,2024-11,19,30,0.65,0
user_0074,2024-01,29,20,0.62,0
user_0074,2024-01,26,19,0.7,0
user_0074,2024-03,24,16,0.66,0
user_0074,2024-03,24,20,0.64,0
user_0074,2024-04,26,16,0.71,0
user_0074,2024-05,27,18,0.73,0
user_0074,2024-06,29,21,0.71,0
user_0074,2024-07,28,19,0.7,0
user_0074,2024-08,32,18,0.75,0
user_0074,2024-09,33,21,0.71,0
user_0074,2024-10,34,21,0.73,0
user_0074,2024-11,27,22,0.72,0
user_0075,2024-01,8,13,0.9,0
user_0075,2024-01,10,13,0.89,0
user_0075,2024-03,8,12,0.86,0
user_0075,2024-03,9,14,0.83,0
user_0075,2024-04,7,13,0.82,0
user_0075,2024-05,9,14,0.88,0
user_0075,2024-06,9,11,0.87,0
user_0075,2024-07,8,11,0.8,0
user_0075,2024-08,8,12,0.85,0
user_0075,2024-09,10,13,0.82,0
user_0075,2024-10,10,12,0.84,0
user_0075,2024-11,9,10,0.93,0
user_0076,2024-01,25,60,0.4,0
user_0076,2024-01,20,63,0.45,0
user_0076,2024-03,24,52,0.39,0
user_0076,2024-03,23,49,0.41,0
user_0076,2024-04,23,46,0.43,0
user_0076,2024-05,21,59,0.41,0
user_0076,2024-06,23,59,0.47,0
user_0076,2024-07,24,48,0.48,0
user_0076,2024-08,25,58,0.46,0
user_0076,2024-09,26,54,0.44,0
user_0076,2024-10,22,61,0.48,0
user_0076,2024-11,19,46,0.41,0
user_0077,2024-01,10,42,0.46,0
user_0077,2024-01,10,44,0.44,0
user_0077,2024-03,8,51,0.47,0
user_0077,2024-03,9,42,0.44,0
user_0077,2024-04,9,39,0.47,0
user_0077,2024-05,12,41,0.42,0
user_0077,2024-06,11,51,0.4,0
user_0077,2024-07,9,51,0.46,0
user_0077,2024-08,8,37,0.47,0
user_0077,2024-09,10,38,0.46,0
user_0077,2024-10,8,48,0.41,0
user_0077,2024-11,10,36,0.45,0
user_0078,2024-01,21,12,0.6,0
user_0078,2024-01,20,15,0.6,0
user_0078,2024-03,24,16,0.6,0
user_0078,2024-03,21,12,0.68,0
user_0078,2024-04,18,15,0.66,0
user_0078,2024-05,18,17,0.59,0
user_0078,2024-06,19,13,0.67,0
user_0078,2024-07,24,15,0.63,0
user_0078,2024-08,20,16,0.61,0
user_0078,2024-09,22,11,0.64,0
user_0078,2024-10,22,12,0.65,0
user_0078,2024-11,21,13,0.6,0
user_0079,2024-01,5,16,0.5,0
user_0079,2024-01,6,17,0.5,0
user_0079,2024-03,5,16,0.43,0
user_0079,2024-03,6,21,0.44,0
user_0079,2024-04,7,16,0.43,0
user_0079,2024-05,6,18,0.46,0
user_0079,2024-06,6,15,0.46,0
user_0079,2024-07,6,21,0.42,0
user_0079,2024-08,5,17,0.48,0
user_0079,2024-09,5,16,0.49,0
user_0079,2024-10,7,21,0.5,0
user_0079,2024-11,6,15,0.43,0
user_0080,2024-01,31,50,0.4,0
user_0080,2024-01,31,51,0.34,0
user_0080,2024-03,23,61,0.35,0
user_0080,2024-03,25,63,0.38,0
user_0080,2024-04,31,44,0.37,0
user_0080,2024-05,1,4,0.03,1
user_0080,2024-06,0,0,0.01,1
user_0080,2024-07,0,4,0.03,1
user_0080,2024-08,0,1,0.03,1
user_0080,2024-09,1,2,0.03,1
user_0080,2024-10,1,1,0.01,1
user_0080,2024-11,1,4,0.02,1
user_0081,2024-01,21,64,0.28,0
user_0081,2024-01,19,55,0.28,0
user_0081,2024-03,17,57,0.29,0
user_0081,2024-03,18,64,0.34,0
user_0081,2024-04,18,64,0.29,0
user_0081,2024-05,17,58,0.31,0
user_0081,2024-06,20,57,0.32,0
user_0081,2024-07,24,58,0.29,0
user_0081,2024-08,21,56,0.33,0
user_0081,2024-09,0,3,0.01,1
user_0081,2024-10,2,0,0.01,1
user_0081,2024-11,2,2,0.02,1
user_0082,2024-01,21,40,0.48,0
user_0082,2024-01,21,33,0.46,0
user_0082,2024-03,17,33,0.44,0
user_0082,2024-03,17,28,0.41,0
user_0082,2024-04,17,30,0.42,0
user_0082,2024-05,16,32,0.48,0
user_0082,2024-06,20,39,0.44,0
user_0082,2024-07,15,33,0.47,0
user_0082,2024-08,20,38,0.44,0
user_0082,2024-09,18,31,0.45,0
user_0082,2024-10,20,41,0.42,0
user_0082,2024-11,21,37,0.41,0
user_0083,2024-01,22,60,0.25,0
user_0083,2024-01,31,61,0.24,0
user_0083,2024-03,22,45,0.21,0
user_0083,2024-03,22,42,0.24,0
user_0083,2024-04,26,52,0.23,0
user_0083,2024-05,22,53,0.25,0
user_0083,2024-06,28,43,0.22,0
user_0083,2024-07,28,57,0.21,0
user_0083,2024-08,23,44,0.22,0
user_0083,2024-09,26,49,0.24,0
user_0083,2024-10,30,45,0.21,0
user_0083,2024-11,24,43,0.22,0
user_0084,2024-01,5,54,0.85,0
user_0084,2024-01,4,53,0.88,0
user_0084,2024-03,5,59,0.82,0
user_0084,2024-03,6,64,0.73,0
user_0084,2024-04,6,61,0.73,0
user_0084,2024-05,5,49,0.87,0
user_0084,2024-06,4,54,0.84,0
user_0084,2024-07,4,60,0.82,0
user_0084,2024-08,5,46,0.86,0
user_0084,2024-09,5,52,0.84,0
user_0084,2024-10,4,52,0.77,0
user_0084,2024-11,6,46,0.75,0
user_0085,2024-01,21,30,0.83,0
user_0085,2024-01,17,25,0.78,0
user_0085,2024-03,17,31,0.83,0
user_0085,2024-03,24,22,0.86,0
user_0085,2024-04,20,28,0.82,0
user_0085,2024-05,20,27,0.86,0
user_0085,2024-06,21,23,0.85,0
user_0085,2024-07,18,28,0.84,0
user_0085,2024-08,18,22,0.8,0
user_0085,2024-09,24,26,0.82,0
user_0085,2024-10,19,28,0.81,0
user_0085,2024-11,22,29,0.84,0
user_0086,2024-01,14,16,1.02,0
user_0086,2024-01,19,18,1.04,0
user_0086,2024-03,16,23,0.98,0
user_0086,2024-03,13,23,0.95,0
user_0086,2024-04,18,23,1.02,0
user_0086,2024-05,19,18,0.88,0
user_0086,2024-06,14,20,1.04,0
user_0086,2024-07,17,21,1.0,0
user_0086,2024-08,13,22,0.96,0
user_0086,2024-09,18,18,0.94,0
user_0086,2024-10,18,17,0.9,0
user_0086,2024-11,15,16,0.91,0
user_0087,2024-01,12,40,0.47,0
user_0087,2024-01,17,47,0.53,0
user_0087,2024-03,16,36,0.47,0
user_0087,2024-03,13,42,0.49,0
user_0087,2024-04,18,49,0.53,0
user_0087,2024-05,15,45,0.47,0
user_0087,2024-06,16,39,0.53,0
user_0087,2024-07,14,43,0.45,0
user_0087,2024-08,18,47,0.48,0
user_0087,2024-09,14,38,0.52,0
user_0087,2024-10,12,35,0.54,0
user_0087,2024-11,16,35,0.53,0
user_0088,2024-01,6,37,0.95,0
user_0088,2024-01,5,30,0.93,0
user_0088,2024-03,5,35,0.85,0
user_0088,2024-03,6,29,0.96,0
user_0088,2024-04,5,31,0.85,0
user_0088,2024-05,6,35,0.88,0
user_0088,2024-06,4,41,0.97,0
user_0088,2024-07,4,31,0.9,0
user_0088,2024-08,4,29,0.94,0
user_0088,2024-09,5,39,0.85,0
user_0088,2024-10,5,30,0.86,0
user_0088,2024-11,6,33,1.02,0
user_0089,2024-01,14,58,0.76,0
user_0089,2024-01,14,55,0.9,0
user_0089,2024-03,17,48,0.84,0
user_0089,2024-03,19,52,0.89,0
user_0089,2024-04,18,47,0.85,0
user_0089,2024-05,13,63,0.77,0
user_0089,2024-06,18,50,0.86,0
user_0089,2024-07,15,58,0.9,0
user_0089,2024-08,13,63,0.9,0
user_0089,2024-09,18,48,0.78,0
user_0089,2024-10,14,58,0.83,0
user_0089,2024-11,14,63,0.82,0
user_0090,2024-01,30,37,0.32,0
user_0090,2024-01,25,33,0.32,0
user_0090,2024-03,30,29,0.29,0
user_0090,2024-03,0,0,0.0,1
user_0090,2024-04,1,3,0.01,1
user_0090,2024-05,1,0,0.0,1
user_0090,2024-06,0,1,0.01,1
user_0090,2024-07,2,2,0.01,1
user_0090,2024-08,1,1,0.0,1
user_0090,2024-09,2,2,0.01,1
user_0090,2024-10,1,2,0.01,1
user_0090,2024-11,2,3,0.01,1
user_0091,2024-01,21,10,0.14,0
user_0091,2024-01,24,11,0.13,0
user_0091,2024-03,26,9,0.13,0
user_0091,2024-03,26,11,0.14,0
user_0091,2024-04,22,12,0.13,0
user_0091,2024-05,24,10,0.14,0
user_0091,2024-06,22,11,0.12,0
user_0091,2024-07,29,10,0.13,0
user_0091,2024-08,22,10,0.12,0
user_0091,2024-09,29,9,0.12,0
user_0091,2024-10,25,9,0.14,0
user_0091,2024-11,29,8,0.12,0
user_0092,2024-01,8,24,0.41,0
user_0092,2024-01,6,21,0.36,0
user_0092,2024-03,8,23,0.35,0
user_0092,2024-03,7,20,0.39,0
user_0092,2024-04,7,19,0.39,0
user_0092,2024-05,6,22,0.41,0
user_0092,2024-06,8,19,0.4,0
user_0092,2024-07,6,28,0.39,0
user_0092,2024-08,7,23,0.4,0
user_0092,2024-09,7,26,0.39,0
user_0092,2024-10,8,24,0.37,0
user_0092,2024-11,6,19,0.39,0
user_0093,2024-01,26,36,0.88,0
user_0093,2024-01,25,44,0.9,0
user_0093,2024-03,24,44,0.92,0
user_0093,2024-03,22,43,0.96,0
user_0093,2024-04,26,43,1.04,0
user_0093,2024-05,21,33,1.03,0
user_0093,2024-06,21,39,0.97,0
user_0093,2024-07,19,36,0.9,0
user_0093,2024-08,22,37,0.9,0
user_0093,2024-09,23,36,0.94,0
user_0093,2024-10,25,35,1.03,0
user_0093,2024-11,20,36,1.01,0
user_0094,2024-01,23,38,0.75,0
user_0094,2024-01,22,48,0.68,0
user_0094,2024-03,16,43,0.62,0
user_0094,2024-03,23,51,0.68,0
user_0094,2024-04,19,50,0.63,0
user_0094,2024-05,0,3,0.04,1
user_0094,2024-06,0,1,0.0,1
user_0094,2024-07,1,3,0.03,1
user_0094,2024-08,0,4,0.0,1
user_0094,2024-09,0,4,0.06,1
user_0094,2024-10,0,3,0.01,1
user_0094,2024-11,0,0,0.05,1
user_0095,2024-01,21,20,0.37,0
user_0095,2024-01,23,16,0.38,0
user_0095,2024-03,27,17,0.39,0
user_0095,2024-03,27,15,0.44,0
user_0095,2024-04,23,16,0.45,0
user_0095,2024-05,22,17,0.42,0
user_0095,2024-06,27,15,0.4,0
user_0095,2024-07,21,16,0.4,0
user_0095,2024-08,27,19,0.39,0
user_0095,2024-09,26,16,0.39,0
user_0095,2024-10,27,14,0.44,0
user_0095,2024-11,23,17,0.43,0
user_0096,2024-01,10,51,0.81,0
user_0096,2024-01,10,55,0.86,0
user_0096,2024-03,11,62,0.91,0
user_0096,2024-03,12,47,0.87,0
user_0096,2024-04,9,68,0.79,0
user_0096,2024-05,10,50,0.9,0
user_0096,2024-06,10,57,0.91,0
user_0096,2024-07,11,50,0.89,0
user_0096,2024-08,10,52,0.9,0
user_0096,2024-09,13,57,0.82,0
user_0096,2024-10,13,51,0.86,0
user_0096,2024-11,11,47,0.79,0
user_0097,2024-01,26,56,0.58,0
user_0097,2024-01,28,39,0.58,0
user_0097,2024-03,29,45,0.64,0
user_0097,2024-03,26,48,0.61,0
user_0097,2024-04,32,39,0.59,0
user_0097,2024-05,32,46,0.57,0
user_0097,2024-06,24,50,0.58,0
user_0097,2024-07,28,49,0.66,0
user_0097,2024-08,33,48,0.62,0
user_0097,2024-09,33,52,0.59,0
user_0097,2024-10,30,39,0.57,0
user_0097,2024-11,24,55,0.61,0
user_0098,2024-01,25,39,0.31,0
user_0098,2024-01,26,43,0.33,0
user_0098,2024-03,19,52,0.28,0
user_0098,2024-03,27,45,0.31,0
user_0098,2024-04,25,44,0.33,0
user_0098,2024-05,20,48,0.28,0
user_0098,2024-06,25,40,0.29,0
user_0098,2024-07,21,40,0.33,0
user_0098,2024-08,23,52,0.32,0
user_0098,2024-09,22,50,0.28,0
user_0098,2024-10,24,51,0.32,0
user_0098,2024-11,27,41,0.33,0
user_0099,2024-01,19,32,0.53,0
user_0099,2024-01,18,37,0.54,0
user_0099,2024-03,20,36,0.56,0
user_0099,2024-03,17,27,0.62,0
user_0099,2024-04,20,26,0.57,0
user_0099,2024-05,18,28,0.6,0
user_0099,2024-06,20,28,0.54,0
user_0099,2024-07,19,36,0.56,0
user_0099,2024-08,21,29,0.56,0
user_0099,2024-09,17,26,0.63,0
user_0099,2024-10,22,29,0.53,0
user_0099,2024-11,20,31,0.62,0
user_0100,2024-01,29,47,0.31,0
user_0100,2024-01,25,44,0.31,0
user_0100,2024-03,24,45,0.31,0
user_0100,2024-03,26,55,0.29,0
user_0100,2024-04,34,49,0.34,0
user_0100,2024-05,26,47,0.29,0
user_0100,2024-06,28,45,0.29,0
user_0100,2024-07,27,47,0.34,0
user_0100,2024-08,31,52,0.33,0
user_0100,2024-09,23,60,0.32,0
user_0100,2024-10,24,44,0.32,0
user_0100,2024-11,28,41,0.34,0
user_0101,2024-01,15,10,0.22,0
user_0101,2024-01,15,12,0.22,0
user_0101,2024-03,17,10,0.24,0
user_0101,2024-03,12,10,0.24,0
user_0101,2024-04,0,1,0.01,1
user_0101,2024-05,1,0,0.01,1
user_0101,2024-06,0,1,0.02,1
user_0101,2024-07,1,0,0.01,1
user_0101,2024-08,1,0,0.02,1
user_0101,2024-09,1,1,0.01,1
user_0101,2024-10,1,0,0.01,1
user_0101,2024-11,0,1,0.02,1
user_0102,2024-01,21,39,0.5,0
user_0102,2024-01,20,40,0.5,0
user_0102,2024-03,19,39,0.49,0
user_0102,2024-03,21,35,0.45,0
user_0102,2024-04,18,42,0.41,0
user_0102,2024-05,22,40,0.44,0
user_0102,2024-06,18,37,0.43,0
user_0102,2024-07,21,31,0.5,0
user_0102,2024-08,21,36,0.49,0
user_0102,2024-09,17,42,0.48,0
user_0102,2024-10,0,4,0.03,1
user_0102,2024-11,1,4,0.04,1
user_0103,2024-01,24,52,0.83,0
user_0103,2024-01,21,69,0.9,0
user_0103,2024-03,20,62,0.83,0
user_0103,2024-03,0,1,0.03,1
user_0103,2024-04,2,5,0.05,1
user_0103,2024-05,1,6,0.02,1
user_0103,2024-06,0,2,0.01,1
user_0103,2024-07,0,5,0.02,1
user_0103,2024-08,1,4,0.02,1
user_0103,2024-09,1,3,0.01,1
user_0103,2024-10,2,4,0.0,1
user_0103,2024-11,2,6,0.07,1
user_0104,2024-01,22,46,0.36,0
user_0104,2024-01,27,59,0.37,0
user_0104,2024-03,21,55,0.39,0
user_0104,2024-03,25,47,0.37,0
user_0104,2024-04,26,49,0.35,0
user_0104,2024-05,27,68,0.35,0
user_0104,2024-06,29,49,0.33,0
user_0104,2024-07,29,55,0.35,0
user_0104,2024-08,25,57,0.36,0
user_0104,2024-09,20,65,0.38,0
user_0104,2024-10,22,68,0.33,0
user_0104,2024-11,22,66,0.33,0
user_0105,2024-01,17,59,0.72,0
user_0105,2024-01,13,62,0.71,0
user_0105,2024-03,12,52,0.79,0
user_0105,2024-03,15,54,0.76,0
user_0105,2024-04,13,50,0.75,0
user_0105,2024-05,11,55,0.72,0
user_0105,2024-06,12,54,0.77,0
user_0105,2024-07,14,57,0.83,0
user_0105,2024-08,14,64,0.77,0
user_0105,2024-09,15,59,0.77,0
user_0105,2024-10,17,44,0.72,0
user_0105,2024-11,16,47,0.8,0
user_0106,2024-01,25,44,0.48,0
user_0106,2024-01,31,35,0.47,0
user_0106,2024-03,32,40,0.41,0
user_0106,2024-03,30,33,0.45,0
user_0106,2024-04,34,35,0.45,0
user_0106,2024-05,33,33,0.4,0
user_0106,2024-06,34,44,0.46,0
user_0106,2024-07,32,35,0.47,0
user_0106,2024-08,29,44,0.44,0
user_0106,2024-09,31,33,0.43,0
user_0106,2024-10,26,33,0.42,0
user_0106,2024-11,23,45,0.39,0
user_0107,2024-01,23,32,0.71,0
user_0107,2024-01,23,27,0.65,0
user_0107,2024-03,23,35,0.69,0
user_0107,2024-03,21,36,0.66,0
user_0107,2024-04,21,37,0.67,0
user_0107,2024-05,18,34,0.66,0
user_0107,2024-06,20,37,0.65,0
user_0107,2024-07,23,32,0.61,0
user_0107,2024-08,17,36,0.71,0
user_0107,2024-09,19,28,0.69,0
user_0107,2024-10,23,36,0.69,0
user_0107,2024-11,25,32,0.66,0
user_0108,2024-01,13,40,0.72,0
user_0108,2024-01,13,43,0.78,0
user_0108,2024-03,18,34,0.73,0
user_0108,2024-03,15,43,0.75,0
user_0108,2024-04,15,37,0.82,0
user_0108,2024-05,14,34,0.69,0
user_0108,2024-06,14,46,0.73,0
user_0108,2024-07,15,42,0.77,0
user_0108,2024-08,14,36,0.82,0
user_0108,2024-09,18,39,0.81,0
user_0108,2024-10,13,36,0.8,0
user_0108,2024-11,19,39,0.79,0
user_0109,2024-01,19,45,0.31,0
user_0109,2024-01,22,47,0.35,0
user_0109,2024-03,19,50,0.29,0
user_0109,2024-03,21,38,0.32,0
user_0109,2024-04,25,48,0.34,0
user_0109,2024-05,23,39,0.31,0
user_0109,2024-06,24,38,0.34,0
user_0109,2024-07,19,37,0.33,0
user_0109,2024-08,20,50,0.3,0
user_0109,2024-09,26,38,0.3,0
user_0109,2024-10,24,41,0.31,0
user_0109,2024-11,26,46,0.35,0
user_0110,2024-01,8,54,0.8,0
user_0110,2024-01,11,54,0.89,0
user_0110,2024-03,11,63,0.85,0
user_0110,2024-03,11,58,0.9,0
user_0110,2024-04,1,2,0.05,1
user_0110,2024-05,0,1,0.07,1
user_0110,2024-06,0,4,0.05,1
user_0110,2024-07,0,2,0.05,1
user_0110,2024-08,1,2,0.05,1
user_0110,2024-09,1,2,0.04,1
user_0110,2024-10,0,1,0.03,1
user_0110,2024-11,1,0,0.05,1
user_0111,2024-01,24,37,0.67,0
user_0111,2024-01,25,44,0.59,0
user_0111,2024-03,31,38,0.62,0
user_0111,2024-03,25,44,0.66,0
user_0111,2024-04,29,43,0.6,0
user_0111,2024-05,28,39,0.56,0
user_0111,2024-06,26,37,0.63,0
user_0111,2024-07,28,49,0.62,0
user_0111,2024-08,22,37,0.67,0
user_0111,2024-09,21,37,0.62,0
user_0111,2024-10,30,35,0.66,0
user_0111,2024-11,26,41,0.64,0
user_0112,2024-01,12,47,0.77,0
user_0112,2024-01,10,41,0.7,0
user_0112,2024-03,13,48,0.72,0
user_0112,2024-03,13,47,0.81,0
user_0112,2024-04,12,36,0.69,0
user_0112,2024-05,1,0,0.06,1
user_0112,2024-06,0,3,0.04,1
user_0112,2024-07,1,3,0.0,1
user_0112,2024-08,1,0,0.01,1
user_0112,2024-09,1,4,0.05,1
user_0112,2024-10,1,2,0.04,1
user_0112,2024-11,0,2,0.06,1
user_0113,2024-01,24,53,0.6,0
user_0113,2024-01,22,42,0.56,0
user_0113,2024-03,24,42,0.56,0
user_0113,2024-03,20,55,0.51,0
user_0113,2024-04,21,50,0.54,0
user_0113,2024-05,21,47,0.58,0
user_0113,2024-06,26,42,0.56,0
user_0113,2024-07,22,43,0.56,0
user_0113,2024-08,26,61,0.51,0
user_0113,2024-09,25,43,0.61,0
user_0113,2024-10,22,61,0.53,0
user_0113,2024-11,28,48,0.56,0
user_0114,2024-01,10,29,1.09,0
user_0114,2024-01,9,27,0.99,0
user_0114,2024-03,9,24,0.92,0
user_0114,2024-03,9,22,0.95,0
user_0114,2024-04,9,30,1.01,0
user_0114,2024-05,11,25,1.01,0
user_0114,2024-06,8,23,0.97,0
user_0114,2024-07,9,30,1.03,0
user_0114,2024-08,10,31,1.06,0
user_0114,2024-09,9,26,0.9,0
user_0114,2024-10,10,23,1.02,0
user_0114,2024-11,10,29,0.93,0
user_0115,2024-01,22,41,0.63,0
user_0115,2024-01,21,48,0.61,0
user_0115,2024-03,24,47,0.66,0
user_0115,2024-03,18,54,0.63,0
user_0115,2024-04,20,54,0.65,0
user_0115,2024-05,18,48,0.63,0
user_0115,2024-06,21,41,0.74,0
user_0115,2024-07,18,56,0.65,0
user_0115,2024-08,24,44,0.73,0
user_0115,2024-09,18,50,0.67,0
user_0115,2024-10,19,56,0.7,0
user_0115,2024-11,25,49,0.7,0
user_0116,2024-01,18,22,0.54,0
user_0116,2024-01,21,26,0.47,0
